* Measurement data measured by REW V5.19
* Source: M-Track Eight, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -4.0 dBFS  With no timing reference
* Dated: Jun 15, 2020 2:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Mes_b_135_135
* Smoothing: 1/48 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
16165.043 50.921 5.742
16165.379 50.920 -5.785
16165.716 50.918 -17.309
16166.052 50.916 -28.836
16166.389 50.914 -40.359
16166.725 50.913 -51.883
16167.062 50.911 -63.402
16167.397 50.909 -74.926
16167.734 50.908 -86.449
16168.071 50.906 -97.969
16168.407 50.904 -109.488
16168.744 50.903 -121.008
16169.080 50.901 -132.527
16169.417 50.900 -144.047
16169.753 50.898 -155.566
16170.090 50.897 -167.082
16170.426 50.895 -178.598
16170.763 50.894 169.883
16171.099 50.892 158.371
16171.436 50.891 146.855
16171.771 50.889 135.340
16172.108 50.888 123.828
16172.444 50.887 112.312
16172.781 50.885 100.801
16173.117 50.884 89.289
16173.454 50.883 77.781
16173.791 50.881 66.270
16174.127 50.880 54.762
16174.464 50.879 43.254
16174.800 50.878 31.746
16175.137 50.876 20.238
16175.473 50.875 8.730
16175.810 50.874 -2.773
16176.146 50.873 -14.281
16176.482 50.872 -25.785
16176.818 50.871 -37.289
16177.155 50.870 -48.789
16177.491 50.869 -60.293
16177.828 50.868 -71.793
16178.164 50.867 -83.293
16178.501 50.866 -94.793
16178.837 50.865 -106.293
16179.174 50.864 -117.789
16179.511 50.863 -129.285
16179.847 50.862 -140.785
16180.184 50.861 -152.277
16180.520 50.860 -163.773
16180.856 50.859 -175.270
16181.192 50.858 173.238
16181.529 50.858 161.746
16181.865 50.857 150.254
16182.202 50.856 138.766
16182.538 50.855 127.273
16182.875 50.854 115.785
16183.211 50.854 104.297
16183.548 50.853 92.809
16183.884 50.852 81.324
16184.221 50.852 69.836
16184.558 50.851 58.352
16184.894 50.851 46.867
16185.230 50.850 35.387
16185.566 50.849 23.902
16185.903 50.849 12.422
16186.239 50.848 0.941
16186.576 50.848 -10.539
16186.912 50.847 -22.016
16187.249 50.847 -33.496
16187.585 50.846 -44.973
16187.922 50.846 -56.449
16188.258 50.846 -67.926
16188.595 50.845 -79.398
16188.931 50.845 -90.871
16189.268 50.844 -102.344
16189.604 50.844 -113.816
16189.940 50.844 -125.289
16190.277 50.844 -136.758
16190.613 50.843 -148.227
16190.950 50.843 -159.695
16191.286 50.843 -171.164
16191.623 50.843 177.371
16191.959 50.842 165.902
16192.296 50.842 154.438
16192.632 50.842 142.977
16192.969 50.842 131.512
16193.305 50.842 120.051
16193.642 50.842 108.590
16193.978 50.842 97.129
16194.314 50.842 85.668
16194.650 50.842 74.211
16194.987 50.842 62.750
16195.324 50.842 51.293
16195.660 50.842 39.840
16195.997 50.842 28.383
16196.333 50.842 16.930
16196.670 50.842 5.477
16197.006 50.842 -5.977
16197.343 50.842 -17.430
16197.679 50.843 -28.879
16198.016 50.843 -40.328
16198.352 50.843 -51.777
16198.688 50.843 -63.227
16199.024 50.843 -74.676
16199.361 50.844 -86.121
16199.697 50.844 -97.566
16200.034 50.844 -109.012
16200.370 50.845 -120.453
16200.707 50.845 -131.898
16201.044 50.845 -143.340
16201.380 50.846 -154.781
16201.717 50.846 -166.223
16202.053 50.847 -177.660
16202.390 50.847 170.898
16202.726 50.848 159.461
16203.062 50.848 148.023
16203.398 50.849 136.590
16203.735 50.849 125.152
16204.071 50.850 113.719
16204.408 50.850 102.285
16204.744 50.851 90.852
16205.081 50.851 79.418
16205.417 50.852 67.988
16205.754 50.853 56.559
16206.091 50.853 45.129
16206.427 50.854 33.699
16206.764 50.855 22.273
16207.100 50.856 10.844
16207.437 50.856 -0.582
16207.772 50.857 -12.008
16208.109 50.858 -23.434
16208.445 50.859 -34.855
16208.782 50.860 -46.281
16209.118 50.860 -57.703
16209.455 50.861 -69.125
16209.791 50.862 -80.543
16210.128 50.863 -91.965
16210.464 50.864 -103.383
16210.801 50.865 -114.801
16211.138 50.866 -126.219
16211.474 50.867 -137.637
16211.811 50.868 -149.055
16212.146 50.869 -160.469
16212.483 50.870 -171.883
16212.819 50.871 176.703
16213.156 50.872 165.289
16213.492 50.874 153.875
16213.829 50.875 142.465
16214.165 50.876 131.051
16214.502 50.877 119.641
16214.838 50.878 108.230
16215.175 50.879 96.824
16215.511 50.881 85.414
16215.848 50.882 74.008
16216.184 50.883 62.602
16216.521 50.885 51.191
16216.857 50.886 39.789
16217.193 50.887 28.383
16217.530 50.889 16.977
16217.866 50.890 5.574
16218.203 50.891 -5.828
16218.539 50.893 -17.230
16218.876 50.894 -28.633
16219.212 50.896 -40.035
16219.549 50.897 -51.434
16219.885 50.899 -62.836
16220.222 50.900 -74.234
16220.558 50.902 -85.633
16220.895 50.903 -97.031
16221.230 50.905 -108.430
16221.567 50.907 -119.828
16221.903 50.908 -131.223
16222.240 50.910 -142.617
16222.577 50.912 -154.016
16222.913 50.913 -165.410
16223.250 50.915 -176.805
16223.586 50.917 171.801
16223.923 50.919 160.410
16224.259 50.920 149.016
16224.596 50.922 137.625
16224.932 50.924 126.234
16225.269 50.926 114.840
16225.604 50.928 103.449
16225.941 50.930 92.059
16226.277 50.931 80.672
16226.614 50.933 69.281
16226.950 50.935 57.891
16227.287 50.937 46.504
16227.624 50.939 35.117
16227.960 50.941 23.727
16228.297 50.943 12.340
16228.633 50.945 0.953
16228.970 50.947 -10.434
16229.306 50.949 -21.816
16229.643 50.952 -33.203
16229.979 50.954 -44.590
16230.315 50.956 -55.973
16230.651 50.958 -67.359
16230.988 50.960 -78.742
16231.324 50.962 -90.125
16231.661 50.965 -101.508
16231.997 50.967 -112.891
16232.334 50.969 -124.273
16232.671 50.971 -135.656
16233.007 50.974 -147.039
16233.344 50.976 -158.422
16233.680 50.978 -169.801
16234.017 50.981 178.816
16234.353 50.983 167.434
16234.689 50.985 156.055
16235.025 50.988 144.676
16235.362 50.990 133.293
16235.698 50.993 121.914
16236.035 50.995 110.535
16236.371 50.998 99.156
16236.708 51.000 87.773
16237.044 51.003 76.395
16237.381 51.005 65.016
16237.717 51.008 53.637
16238.054 51.010 42.258
16238.391 51.013 30.879
16238.727 51.016 19.504
16239.063 51.018 8.125
16239.399 51.021 -3.254
16239.736 51.024 -14.633
16240.072 51.026 -26.012
16240.409 51.029 -37.387
16240.745 51.032 -48.766
16241.082 51.035 -60.145
16241.418 51.038 -71.520
16241.755 51.040 -82.898
16242.091 51.043 -94.277
16242.428 51.046 -105.652
16242.764 51.049 -117.031
16243.101 51.052 -128.410
16243.437 51.055 -139.785
16243.773 51.058 -151.164
16244.110 51.061 -162.543
16244.446 51.064 -173.918
16244.783 51.067 174.703
16245.119 51.070 163.324
16245.456 51.073 151.949
16245.792 51.076 140.570
16246.129 51.079 129.191
16246.465 51.082 117.812
16246.802 51.085 106.434
16247.138 51.088 95.059
16247.475 51.091 83.680
16247.811 51.094 72.301
16248.147 51.098 60.922
16248.483 51.101 49.543
16248.820 51.104 38.164
16249.157 51.107 26.785
16249.493 51.110 15.406
16249.830 51.114 4.023
16250.166 51.117 -7.355
16250.503 51.120 -18.734
16250.839 51.124 -30.117
16251.176 51.127 -41.496
16251.512 51.130 -52.879
16251.849 51.134 -64.258
16252.185 51.137 -75.641
16252.521 51.141 -87.023
16252.857 51.144 -98.402
16253.194 51.148 -109.785
16253.530 51.151 -121.168
16253.867 51.155 -132.551
16254.204 51.158 -143.938
16254.540 51.162 -155.320
16254.877 51.165 -166.703
16255.213 51.169 -178.090
16255.550 51.172 170.527
16255.886 51.176 159.141
16256.223 51.180 147.754
16256.559 51.183 136.367
16256.896 51.187 124.980
16257.231 51.191 113.594
16257.568 51.194 102.207
16257.904 51.198 90.816
16258.241 51.202 79.430
16258.577 51.206 68.039
16258.914 51.209 56.648
16259.250 51.213 45.258
16259.587 51.217 33.867
16259.924 51.221 22.477
16260.260 51.225 11.082
16260.597 51.229 -0.309
16260.933 51.233 -11.703
16261.270 51.236 -23.098
16261.605 51.240 -34.492
16261.942 51.244 -45.887
16262.278 51.248 -57.281
16262.615 51.252 -68.680
16262.951 51.256 -80.078
16263.288 51.260 -91.473
16263.624 51.264 -102.875
16263.961 51.268 -114.273
16264.297 51.273 -125.672
16264.634 51.277 -137.074
16264.970 51.281 -148.477
16265.307 51.285 -159.879
16265.644 51.289 -171.281
16265.979 51.293 177.312
16266.316 51.297 165.910
16266.652 51.302 154.504
16266.989 51.306 143.098
16267.325 51.310 131.691
16267.662 51.314 120.281
16267.998 51.319 108.871
16268.335 51.323 97.461
16268.671 51.327 86.051
16269.008 51.332 74.641
16269.344 51.336 63.227
16269.681 51.340 51.812
16270.017 51.345 40.398
16270.354 51.349 28.980
16270.690 51.353 17.566
16271.026 51.358 6.148
16271.363 51.362 -5.270
16271.699 51.367 -16.691
16272.036 51.371 -28.113
16272.372 51.376 -39.535
16272.709 51.380 -50.957
16273.045 51.385 -62.379
16273.382 51.389 -73.805
16273.718 51.394 -85.230
16274.055 51.399 -96.660
16274.391 51.403 -108.086
16274.728 51.408 -119.516
16275.063 51.412 -130.949
16275.400 51.417 -142.379
16275.737 51.422 -153.812
16276.073 51.427 -165.246
16276.410 51.431 -176.684
16276.746 51.436 171.879
16277.083 51.441 160.441
16277.419 51.445 149.004
16277.756 51.450 137.562
16278.092 51.455 126.121
16278.429 51.460 114.680
16278.765 51.465 103.234
16279.102 51.469 91.789
16279.438 51.474 80.340
16279.774 51.479 68.895
16280.110 51.484 57.445
16280.447 51.489 45.992
16280.783 51.494 34.539
16281.120 51.499 23.086
16281.457 51.504 11.633
16281.793 51.509 0.176
16282.130 51.514 -11.285
16282.466 51.519 -22.742
16282.803 51.524 -34.203
16283.139 51.529 -45.668
16283.476 51.534 -57.133
16283.812 51.539 -68.598
16284.148 51.544 -80.062
16284.484 51.549 -91.531
16284.821 51.554 -103.004
16285.157 51.559 -114.473
16285.494 51.565 -125.945
16285.830 51.570 -137.422
16286.167 51.575 -148.898
16286.503 51.580 -160.375
16286.840 51.585 -171.855
16287.177 51.590 176.664
16287.513 51.596 165.180
16287.850 51.601 153.695
16288.186 51.606 142.207
16288.522 51.612 130.719
16288.858 51.617 119.230
16289.195 51.622 107.738
16289.531 51.627 96.246
16289.868 51.633 84.750
16290.204 51.638 73.254
16290.541 51.644 61.754
16290.877 51.649 50.254
16291.214 51.654 38.754
16291.550 51.660 27.250
16291.887 51.665 15.742
16292.224 51.671 4.234
16292.560 51.676 -7.273
16292.896 51.682 -18.785
16293.232 51.687 -30.301
16293.569 51.693 -41.816
16293.905 51.698 -53.332
16294.242 51.704 -64.852
16294.578 51.709 -76.371
16294.915 51.715 -87.895
16295.251 51.720 -99.422
16295.588 51.726 -110.945
16295.924 51.732 -122.477
16296.261 51.737 -134.008
16296.597 51.743 -145.539
16296.934 51.748 -157.074
16297.271 51.754 -168.613
16297.606 51.760 179.848
16297.943 51.765 168.309
16298.279 51.771 156.766
16298.616 51.777 145.219
16298.952 51.783 133.672
16299.289 51.788 122.121
16299.625 51.794 110.570
16299.962 51.800 99.016
16300.298 51.806 87.457
16300.635 51.811 75.898
16300.971 51.817 64.340
16301.308 51.823 52.777
16301.644 51.829 41.211
16301.980 51.835 29.645
16302.316 51.841 18.074
16302.653 51.846 6.504
16302.990 51.852 -5.070
16303.326 51.858 -16.648
16303.663 51.864 -28.227
16303.999 51.870 -39.809
16304.336 51.876 -51.391
16304.672 51.882 -62.977
16305.009 51.888 -74.566
16305.345 51.894 -86.156
16305.682 51.900 -97.750
16306.018 51.906 -109.344
16306.354 51.912 -120.941
16306.690 51.918 -132.543
16307.027 51.924 -144.145
16307.363 51.930 -155.750
16307.700 51.936 -167.359
16308.036 51.942 -178.969
16308.373 51.948 169.418
16308.710 51.954 157.805
16309.046 51.960 146.188
16309.383 51.966 134.566
16309.719 51.973 122.945
16310.056 51.979 111.316
16310.392 51.985 99.691
16310.729 51.991 88.059
16311.064 51.997 76.426
16311.401 52.003 64.789
16311.737 52.010 53.152
16312.074 52.016 41.512
16312.410 52.022 29.867
16312.747 52.028 18.223
16313.083 52.035 6.570
16313.420 52.041 -5.078
16313.757 52.047 -16.734
16314.093 52.053 -28.391
16314.430 52.060 -40.051
16314.766 52.066 -51.715
16315.103 52.072 -63.379
16315.438 52.078 -75.047
16315.775 52.085 -86.719
16316.111 52.091 -98.395
16316.448 52.097 -110.070
16316.784 52.104 -121.750
16317.121 52.110 -133.430
16317.457 52.117 -145.117
16317.794 52.123 -156.805
16318.130 52.129 -168.496
16318.467 52.136 179.809
16318.804 52.142 168.113
16319.140 52.149 156.414
16319.477 52.155 144.711
16319.812 52.161 133.004
16320.149 52.168 121.297
16320.485 52.174 109.586
16320.822 52.181 97.871
16321.158 52.187 86.152
16321.495 52.194 74.434
16321.831 52.200 62.711
16322.168 52.207 50.980
16322.504 52.213 39.254
16322.841 52.220 27.520
16323.177 52.226 15.785
16323.514 52.233 4.047
16323.850 52.239 -7.695
16324.187 52.246 -19.441
16324.523 52.253 -31.191
16324.859 52.259 -42.941
16325.196 52.266 -54.695
16325.532 52.272 -66.453
16325.869 52.279 -78.215
16326.205 52.286 -89.977
16326.542 52.292 -101.746
16326.878 52.299 -113.516
16327.215 52.305 -125.289
16327.551 52.312 -137.066
16327.888 52.319 -148.848
16328.224 52.325 -160.629
16328.561 52.332 -172.418
16328.896 52.339 175.793
16329.233 52.345 164.000
16329.569 52.352 152.203
16329.906 52.359 140.402
16330.243 52.365 128.602
16330.579 52.372 116.793
16330.916 52.379 104.984
16331.252 52.386 93.172
16331.589 52.392 81.355
16331.925 52.399 69.535
16332.262 52.406 57.711
16332.598 52.413 45.883
16332.935 52.419 34.055
16333.271 52.426 22.219
16333.607 52.433 10.383
16333.943 52.440 -1.457
16334.280 52.446 -13.301
16334.616 52.453 -25.148
16334.953 52.460 -37.000
16335.290 52.467 -48.855
16335.626 52.474 -60.715
16335.963 52.480 -72.574
16336.299 52.487 -84.441
16336.636 52.494 -96.309
16336.972 52.501 -108.180
16337.309 52.508 -120.059
16337.645 52.515 -131.938
16337.981 52.521 -143.820
16338.317 52.528 -155.707
16338.654 52.535 -167.598
16338.990 52.542 -179.492
16339.327 52.549 168.613
16339.663 52.556 156.711
16340.000 52.563 144.805
16340.337 52.569 132.898
16340.673 52.576 120.984
16341.010 52.583 109.070
16341.346 52.590 97.148
16341.683 52.597 85.227
16342.019 52.604 73.301
16342.355 52.611 61.367
16342.691 52.618 49.434
16343.028 52.625 37.496
16343.364 52.632 25.555
16343.701 52.638 13.609
16344.037 52.645 1.660
16344.374 52.652 -10.297
16344.710 52.659 -22.254
16345.047 52.666 -34.215
16345.383 52.673 -46.180
16345.720 52.680 -58.148
16346.057 52.687 -70.121
16346.393 52.694 -82.098
16346.729 52.701 -94.078
16347.065 52.708 -106.062
16347.402 52.715 -118.051
16347.738 52.722 -130.043
16348.075 52.729 -142.035
16348.411 52.736 -154.035
16348.748 52.743 -166.039
16349.084 52.750 -178.047
16349.421 52.757 169.941
16349.757 52.764 157.926
16350.094 52.771 145.906
16350.430 52.778 133.879
16350.767 52.785 121.852
16351.103 52.792 109.820
16351.439 52.799 97.785
16351.776 52.806 85.746
16352.112 52.813 73.703
16352.449 52.820 61.656
16352.785 52.827 49.602
16353.122 52.834 37.547
16353.458 52.841 25.488
16353.795 52.848 13.422
16354.131 52.855 1.355
16354.468 52.862 -10.715
16354.804 52.869 -22.793
16355.141 52.876 -34.875
16355.477 52.883 -46.957
16355.813 52.890 -59.047
16356.149 52.897 -71.141
16356.486 52.904 -83.234
16356.823 52.911 -95.336
16357.159 52.918 -107.441
16357.496 52.925 -119.551
16357.832 52.932 -131.664
16358.169 52.939 -143.785
16358.505 52.946 -155.906
16358.842 52.953 -168.031
16359.178 52.960 179.836
16359.515 52.967 167.703
16359.851 52.974 155.562
16360.188 52.981 143.422
16360.523 52.988 131.273
16360.860 52.995 119.121
16361.196 53.002 106.965
16361.533 53.009 94.805
16361.870 53.016 82.641
16362.206 53.023 70.473
16362.543 53.030 58.301
16362.879 53.037 46.121
16363.216 53.044 33.941
16363.552 53.051 21.754
16363.889 53.058 9.562
16364.225 53.065 -2.633
16364.562 53.072 -14.828
16364.897 53.079 -27.035
16365.234 53.086 -39.242
16365.570 53.093 -51.453
16365.907 53.100 -63.672
16366.243 53.107 -75.891
16366.580 53.114 -88.117
16366.916 53.121 -100.348
16367.253 53.128 -112.582
16367.590 53.135 -124.820
16367.926 53.142 -137.062
16368.263 53.149 -149.309
16368.599 53.156 -161.562
16368.936 53.163 -173.816
16369.271 53.170 173.922
16369.608 53.177 161.656
16369.944 53.184 149.387
16370.281 53.191 137.113
16370.617 53.198 124.836
16370.954 53.205 112.551
16371.290 53.212 100.262
16371.627 53.219 87.973
16371.963 53.226 75.676
16372.300 53.233 63.375
16372.636 53.240 51.066
16372.973 53.247 38.758
16373.310 53.253 26.441
16373.646 53.260 14.125
16373.982 53.267 1.801
16374.318 53.274 -10.527
16374.655 53.281 -22.863
16374.991 53.288 -35.199
16375.328 53.295 -47.543
16375.664 53.302 -59.887
16376.001 53.309 -72.238
16376.337 53.316 -84.594
16376.674 53.323 -96.953
16377.010 53.330 -109.320
16377.347 53.337 -121.691
16377.683 53.343 -134.062
16378.020 53.350 -146.441
16378.356 53.357 -158.824
16378.692 53.364 -171.215
16379.029 53.371 176.395
16379.365 53.378 163.996
16379.702 53.385 151.594
16380.038 53.392 139.188
16380.375 53.398 126.777
16380.711 53.405 114.359
16381.048 53.412 101.938
16381.384 53.419 89.516
16381.721 53.426 77.082
16382.057 53.433 64.648
16382.394 53.440 52.211
16382.729 53.446 39.766
16383.066 53.453 27.316
16383.403 53.460 14.863
16383.739 53.467 2.406
16384.076 53.474 -10.059
16384.412 53.480 -22.523
16384.750 53.487 -35.047
16385.086 53.494 -47.520
16385.422 53.501 -59.957
16385.758 53.507 -72.441
16386.096 53.514 -84.934
16386.432 53.521 -97.430
16386.768 53.528 -109.883
16387.105 53.534 -122.434
16387.441 53.541 -134.945
16387.777 53.548 -147.461
16388.113 53.555 -159.930
16388.451 53.561 -172.504
16388.787 53.568 174.965
16389.123 53.575 162.434
16389.461 53.581 149.844
16389.797 53.588 137.352
16390.133 53.595 124.801
16390.469 53.601 112.250
16390.807 53.608 99.645
16391.143 53.615 87.129
16391.479 53.621 74.562
16391.814 53.628 62.035
16392.152 53.635 49.363
16392.488 53.641 36.828
16392.824 53.648 24.242
16393.160 53.655 11.703
16393.498 53.661 -0.945
16393.834 53.668 -13.547
16394.170 53.674 -26.152
16394.508 53.681 -38.812
16394.844 53.687 -51.379
16395.180 53.694 -63.996
16395.516 53.701 -76.625
16395.854 53.707 -89.305
16396.189 53.714 -101.887
16396.525 53.720 -114.527
16396.861 53.727 -127.121
16397.199 53.733 -139.871
16397.535 53.740 -152.477
16397.871 53.746 -165.137
16398.207 53.753 -177.754
16398.545 53.759 169.531
16398.881 53.765 156.859
16399.217 53.772 144.180
16399.555 53.778 131.445
16399.891 53.785 118.809
16400.227 53.791 106.117
16400.562 53.798 93.418
16400.900 53.804 80.660
16401.236 53.810 68.008
16401.572 53.817 55.293
16401.908 53.823 42.629
16402.246 53.830 29.805
16402.582 53.836 17.129
16402.918 53.842 4.395
16403.254 53.848 -8.289
16403.592 53.855 -21.082
16403.928 53.861 -33.828
16404.264 53.867 -46.582
16404.600 53.874 -59.285
16404.938 53.880 -72.098
16405.273 53.886 -84.863
16405.609 53.892 -97.637
16405.947 53.899 -110.461
16406.283 53.905 -123.191
16406.619 53.911 -135.977
16406.955 53.917 -148.719
16407.293 53.924 -161.613
16407.629 53.930 -174.363
16407.965 53.936 172.832
16408.301 53.942 160.070
16408.639 53.948 147.207
16408.975 53.954 134.387
16409.311 53.960 121.562
16409.646 53.967 108.777
16409.984 53.973 95.898
16410.320 53.979 83.059
16410.656 53.985 70.215
16410.994 53.991 57.312
16411.330 53.997 44.512
16411.666 54.003 31.652
16412.002 54.009 18.789
16412.340 54.015 5.867
16412.676 54.021 -6.953
16413.012 54.027 -19.832
16413.348 54.033 -32.664
16413.686 54.039 -45.656
16414.021 54.045 -58.496
16414.357 54.051 -71.395
16414.693 54.057 -84.246
16415.031 54.063 -97.207
16415.367 54.069 -110.117
16415.703 54.074 -123.035
16416.041 54.080 -136.008
16416.377 54.086 -148.887
16416.713 54.092 -161.816
16417.049 54.098 -174.754
16417.387 54.104 172.254
16417.723 54.109 159.355
16418.059 54.115 146.406
16418.395 54.121 133.500
16418.732 54.127 120.434
16419.068 54.133 107.520
16419.404 54.138 94.551
16419.740 54.144 81.625
16420.078 54.150 68.594
16420.414 54.155 55.605
16420.750 54.161 42.617
16421.086 54.167 29.672
16421.424 54.172 16.621
16421.760 54.178 3.617
16422.096 54.184 -9.395
16422.434 54.189 -22.457
16422.770 54.195 -35.426
16423.105 54.200 -48.453
16423.441 54.206 -61.430
16423.779 54.212 -74.566
16424.115 54.217 -87.555
16424.451 54.223 -100.598
16424.787 54.228 -113.598
16425.125 54.234 -126.699
16425.461 54.239 -139.758
16425.797 54.245 -152.820
16426.133 54.250 -165.840
16426.471 54.255 -178.961
16426.807 54.261 167.961
16427.143 54.266 154.879
16427.480 54.272 141.738
16427.816 54.277 128.699
16428.152 54.282 115.602
16428.488 54.288 102.551
16428.826 54.293 89.344
16429.162 54.298 76.285
16429.498 54.304 63.168
16429.834 54.309 50.098
16430.172 54.314 36.922
16430.508 54.319 23.793
16430.844 54.325 10.656
16431.180 54.330 -2.434
16431.518 54.335 -15.629
16431.854 54.340 -28.777
16432.189 54.345 -41.930
16432.527 54.351 -55.141
16432.863 54.356 -68.254
16433.199 54.361 -81.422
16433.535 54.366 -94.594
16433.873 54.371 -107.820
16434.209 54.376 -120.953
16434.545 54.381 -134.141
16434.881 54.386 -147.281
16435.219 54.391 -160.582
16435.555 54.396 -173.730
16435.891 54.401 173.062
16436.227 54.406 159.902
16436.564 54.411 146.637
16436.900 54.416 133.418
16437.236 54.421 120.191
16437.574 54.426 106.910
16437.910 54.431 93.727
16438.246 54.435 80.488
16438.582 54.440 67.246
16438.920 54.445 53.945
16439.256 54.450 40.746
16439.592 54.455 27.488
16439.928 54.459 14.277
16440.266 54.464 0.906
16440.602 54.469 -12.312
16440.938 54.474 -25.590
16441.273 54.478 -38.816
16441.611 54.483 -52.156
16441.947 54.488 -65.445
16442.283 54.492 -78.738
16442.621 54.497 -92.090
16442.957 54.502 -105.344
16443.293 54.506 -118.652
16443.629 54.511 -131.965
16443.967 54.515 -145.332
16444.303 54.520 -158.605
16444.639 54.524 -171.930
16444.975 54.529 174.789
16445.312 54.533 161.352
16445.648 54.538 148.062
16445.984 54.542 134.719
16446.320 54.547 121.418
16446.658 54.551 108.012
16446.994 54.555 94.656
16447.330 54.560 81.293
16447.666 54.564 67.980
16448.004 54.568 54.551
16448.340 54.573 41.176
16448.676 54.577 27.793
16449.014 54.581 14.359
16449.350 54.586 1.020
16449.686 54.590 -12.375
16450.021 54.594 -25.719
16450.359 54.598 -39.230
16450.695 54.602 -52.586
16451.031 54.607 -66.000
16451.367 54.611 -79.363
16451.705 54.615 -92.836
16452.041 54.619 -106.262
16452.377 54.623 -119.691
16452.713 54.627 -133.078
16453.051 54.631 -146.566
16453.387 54.635 -160.008
16453.723 54.639 -173.457
16454.061 54.643 173.039
16454.396 54.647 159.633
16454.732 54.651 146.172
16455.068 54.655 132.707
16455.406 54.659 119.188
16455.742 54.663 105.766
16456.078 54.667 92.285
16456.414 54.671 78.859
16456.752 54.674 65.266
16457.088 54.678 51.824
16457.424 54.682 38.328
16457.760 54.686 24.879
16458.098 54.689 11.324
16458.434 54.693 -2.184
16458.770 54.697 -15.695
16459.107 54.701 -29.262
16459.443 54.704 -42.734
16459.779 54.708 -56.258
16460.115 54.711 -69.789
16460.453 54.715 -83.375
16460.789 54.719 -96.859
16461.125 54.722 -110.402
16461.461 54.726 -123.898
16461.799 54.729 -137.551
16462.135 54.733 -151.055
16462.471 54.736 -164.613
16462.807 54.740 -178.125
16463.145 54.743 168.254
16463.480 54.747 154.684
16463.816 54.750 141.105
16464.152 54.753 127.578
16464.490 54.757 113.941
16464.826 54.760 100.355
16465.162 54.763 86.762
16465.500 54.767 73.113
16465.836 54.770 59.566
16466.172 54.773 45.961
16466.508 54.776 32.406
16466.846 54.780 18.684
16467.182 54.783 5.121
16467.518 54.786 -8.500
16467.854 54.789 -22.074
16468.191 54.792 -35.754
16468.527 54.795 -49.387
16468.863 54.798 -63.023
16469.199 54.801 -76.609
16469.537 54.804 -90.309
16469.873 54.807 -103.957
16470.209 54.810 -117.609
16470.547 54.813 -131.324
16470.883 54.816 -144.926
16471.219 54.819 -158.590
16471.555 54.822 -172.207
16471.893 54.825 174.012
16472.229 54.828 160.391
16472.564 54.831 146.711
16472.900 54.834 133.082
16473.238 54.836 119.340
16473.574 54.839 105.645
16473.910 54.842 91.949
16474.246 54.845 78.305
16474.584 54.847 64.547
16474.920 54.850 50.840
16475.256 54.853 37.129
16475.594 54.855 23.359
16475.930 54.858 9.695
16476.266 54.861 -4.027
16476.602 54.863 -17.754
16476.939 54.866 -31.543
16477.275 54.868 -45.219
16477.611 54.871 -58.953
16477.947 54.873 -72.641
16478.285 54.876 -86.496
16478.621 54.878 -100.191
16478.957 54.881 -113.941
16479.293 54.883 -127.645
16479.631 54.885 -141.457
16479.967 54.888 -155.223
16480.303 54.890 -168.988
16480.641 54.892 177.188
16480.977 54.895 163.469
16481.312 54.897 149.688
16481.648 54.899 135.906
16481.986 54.901 122.066
16482.322 54.904 108.332
16482.658 54.906 94.543
16482.994 54.908 80.797
16483.332 54.910 66.891
16483.668 54.912 53.145
16484.004 54.914 39.336
16484.340 54.916 25.582
16484.678 54.918 11.715
16485.014 54.920 -2.102
16485.350 54.922 -15.922
16485.688 54.924 -29.801
16486.023 54.926 -43.574
16486.359 54.928 -57.406
16486.695 54.930 -71.238
16487.033 54.932 -85.133
16487.369 54.934 -98.918
16487.705 54.936 -112.762
16488.041 54.937 -126.555
16488.379 54.939 -140.516
16488.715 54.941 -154.316
16489.051 54.943 -168.172
16489.387 54.944 178.016
16489.725 54.946 164.102
16490.061 54.948 150.234
16490.396 54.949 136.363
16490.732 54.951 122.543
16491.070 54.953 108.609
16491.406 54.954 94.730
16491.742 54.956 80.844
16492.080 54.957 66.902
16492.416 54.959 53.066
16492.752 54.960 39.172
16493.088 54.962 25.332
16493.426 54.963 11.316
16493.762 54.965 -2.527
16494.098 54.966 -16.434
16494.434 54.967 -30.289
16494.771 54.969 -44.254
16495.107 54.970 -58.172
16495.443 54.971 -72.090
16495.779 54.973 -85.957
16496.117 54.974 -99.938
16496.453 54.975 -113.867
16496.789 54.976 -127.797
16497.127 54.977 -141.785
16497.463 54.979 -155.668
16497.799 54.980 -169.609
16498.135 54.981 176.449
16498.473 54.982 162.445
16498.809 54.983 148.551
16499.145 54.984 134.602
16499.480 54.985 120.699
16499.818 54.986 106.629
16500.154 54.987 92.727
16500.490 54.988 78.762
16500.826 54.989 64.852
16501.164 54.990 50.824
16501.500 54.991 36.852
16501.836 54.991 22.879
16502.174 54.992 8.844
16502.510 54.993 -5.082
16502.846 54.994 -19.066
16503.182 54.995 -33.051
16503.520 54.995 -47.098
16503.855 54.996 -61.031
16504.191 54.997 -75.027
16504.527 54.997 -88.973
16504.865 54.998 -103.082
16505.201 54.999 -117.027
16505.537 54.999 -131.035
16505.873 55.000 -144.988
16506.211 55.000 -159.055
16506.547 55.001 -173.066
16506.883 55.001 172.914
16507.219 55.002 158.953
